State,Station Name (LEA),Requisition ID,FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,DEMIL Code,Date Shipped,Justification
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63303394,8465,015250598,"POUCH,M4 THREE MAG",EA,250,22.88,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS WITH M4, AR15 RIFLES_x000D_
OFFICERS WILL US IN THEIR GO PACKS FOR EMERGENCY RESPONSES"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63386253,3920,DSPALLETJ,PALLET JACK,EA,2,300,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO POLICE SPECIAL OPERATIONS UNITS_x000D_
OFFICERS WILL USE PALLET JACKS TO MOVE POLICE EQUIPMENT AND AMMUNITION PALLETS IN WAREHOUSE _x000D_
"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63417298,5980,015974522,LIGHT EMITTING DIODE,EA,12,350,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO PATROL OFFICERS AND SPECIAL OPERATIONS UNIT.  OFFICERS WILL USE THE LIGHT SYSTEMS TO MOUNT TO THEIR POLICE LONG RIFLES"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63417296,5180,005425812,"TOOL KIT,BATTERY",EA,1,628,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO POLICE SPECIAL OPERATIONS UNITS._x000D_
OFFICERS WILL USE BATTERY TOOL KIT WHEN WORKING ON POLICE BOATS, ATVS, AND OTHER POLICE EQUIPMENT"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63417294,5120,011223851,"WRENCH,TORQUE",EA,3,128.62,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO POLICE OPERATIONS UNITS AND RIVER UNIT_x000D_
OFFICER WILL USE TORQUE WRENCH WHEN REPAIRING BOATS ENGINES AND EQUIMPMENT"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63417292,5180,002932875,"TOOL KIT,CARPENTER'S",KT,2,1238,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO POLICE DIVISION AND SPECIAL OPERATIONS UNITS_x000D_
OFFICERS WILL USE TOOLS TO REPAIR AND CONSTRUCT EQUIPMENT AS NEEDED"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63417281,6645,DSWATCHWP,"WATCH, WRIST/POCKET",EA,1,68.54,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS BOTH IN PATROL AND SPECIAL OPERATIONS.  OFFICERS ARE ALWAYS BREAKING THERE WATCHES DUE TO LAW ENFORCEMENT ACTIVITIES "
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63417280,8465,015153151,HANDCUFFS,PR,3,28.04,Q,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS FOR RESTRAINTS_x000D_
OFFICERS IN THE BOOKING VANS AND HOLDING CELLS NEED ADDITIONAL HANDCUFFS"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63396647,8415,010438393,"COVERALLS,FLYERS'",EA,1,149.81,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS IN THE AIR UNIT_x000D_
OFFICERS THAT ARE PILOTS AND SPOTTERS WILL WEAR AS THEIR UNIFORM WHILE FLYING POLICE AIR ASSETS"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63396646,6645,DSWATCHWP,"WATCH, WRIST/POCKET",EA,1,68.54,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS IN BOTH STREET PATROL AND SPECIAL OPERATIONS.  OFFICERS WILL USE TIME PIECE TO TRACK TIME"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63396645,8415,014525031,"COVERALLS,FLYERS'",EA,7,147.92000000000002,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS IN THE AIR UNIT_x000D_
OFFICERS THAT ARE PILOTS AND SPOTTERS WILL WEAR AS THEIR UNIFORM WHILE FLYING POLICE AIR ASSETS"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63396644,8415,014524797,"COVERALLS,FLYERS'",EA,3,147.92000000000002,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS IN THE AIR UNIT_x000D_
OFFICERS THAT ARE PILOTS AND SPOTTERS WILL WEAR AS THEIR UNIFORM WHILE FLYING POLICE AIR ASSETS"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63396643,6230,DSLIGHT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",EA,10,144.26,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS ON LATE WATCH HOURS AND SPECIAL OPERATIONS.  OFFICERS WILL USE THE LIGHT SYSTEM DAILY FOR LIGHTING AND BACK UP LIGHTS"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63396642,6230,DSLIGHT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",EA,2,144.26,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS ON LATE WATCH HOURS AND SPECIAL OPERATIONS.  OFFICERS WILL USE THE LIGHT SYSTEM DAILY FOR LIGHTING AND BACK UP LIGHTS"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63396641,6230,DSLIGHT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",EA,3,144.26,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS ON LATE WATCH HOURS AND SPECIAL OPERATIONS.  OFFICERS WILL USE THE LIGHT SYSTEM DAILY FOR LIGHTING AND BACK UP LIGHTS"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63438254,4240,DSSAFERES,SAFETY AND RESCUE EQUIPMENT,EA,8,56.620000000000005,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO SPECIALTY UNIT AND POLICE DIVE TEAM_x000D_
OFFICERS WILL USE THE D RINGS TO SECURE ROPES DURING UNDERWATER OPERATIONS"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63438252,5340,DSSTRAP01,"STRAP, COMMERCIAL",EA,300,10,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS AND SPECIAL OPERATIONS_x000D_
OFFICERS WILL USE TO SECURE CARGO IN SPECIALTY VEHICLES "
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63438251,8460,DSLUGGAGE,LUGGAGE,EA,47,243.38,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO POLICE PATROL OFFICERS AND SPECIAL OPERATIONS_x000D_
OFFICERS WILL USE TO STORE POLICE EQUIPMENT"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63438250,4010,DSWIRE000,WIRE ROPE,EA,202,200,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO POLICE DIVISION AND SPECIAL OPERATIONS_x000D_
OFFICERS WILL USE SECURE POLICE EQUIPMENT; BOATS, BIKES, ATV, CARTS; ECT"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63438248,5110,DSHANDTNP,"HAND TOOLS, EDGED, NONPOWERED",EA,7,20,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS AND SPECIAL OPERATIONS_x000D_
OFFICERS WILL USE BOLT CUTTERS FOR GAINING ENTRY TO FENCES AND STRUCTURES"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63438246,8430,DSBOOTS00,"BOOT, MEN'S,",EA,1,151,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS AND SPECIAL OPERATIONS_x000D_
OFFICERS WILL USE FOR FIELD OPERATIONS"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63438244,6910,005406378,"MOULAGE SET,WAR WOU",SE,4,800.61,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO POLICE TRAINING ACADEMY _x000D_
OFFICERS WILL USE TO SIMULATE WOUNDS"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63438242,8465,DSINDEQU0,INDIVIDUAL EQUIPMENT,EA,4,109.47,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS AND SPECIAL OPERATIONS_x000D_
OFFICERS WILL USE THE FLASHLIGHT DURING NIGHT HOURS"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63273165,5180,003234876,"TOOL KIT,AIRFRAME R",KT,3,1847.15,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE, _x000D_
ISSUED TO POLICE HELICOPTER, AIR PATROL UNITS FOR REPAIRS TO AIR UNITS"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63273164,5180,014830249,"TOOL KIT,GENERAL ME",SE,1,1785,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO SPECIALTY UNITS_x000D_
OFFICERS IN SPECIALTY UNITS WILL UTILIZE FOR REPAIRS ON POLICE EQUIPMENT AND GEAR"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63273163,5180,014830249,"TOOL KIT,GENERAL ME",SE,1,1785,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO SPECIALTY UNITS_x000D_
OFFICERS IN SPECIALTY UNITS WILL UTILIZE FOR REPAIRS ON POLICE EQUIPMENT AND GEAR"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63273162,5180,014609328,"TOOL KIT,ELECTRONIC",EA,3,1147,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO SPECIALTY UNITS_x000D_
OFFICERS IN SPECIALTY UNITS WILL UTILIZE FOR REPAIRS ON POLICE EQUIPMENT AND GEAR"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63231798,4140,DSAIRCIRC,"FANS, AIR CIRCULATORS, AND BLOWER EQUIP",EA,1,1091.53,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
WILL BE PLACED IN POLICE WAREHOUSE AND POLICE TRAINING_x000D_
WILL BE USED BY OFFICERS FOR CIRCULATING AIR AROUND"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63231796,8405,DSOUTMENS,"OUTERWEAR, MEN'S",EA,1,62.33,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO OFFICERS ON LATE WATCH_x000D_
OFFICERS WILL USE FOR SEARCHING AND LAW ENFORCEMENT PURPOSES"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63262785,1005,009215004,"MAGAZINE,CARTRIDGE",EA,300,12.3,D,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO SPECIAL OPERATIONS UNITS AND TRAINING FIREARMS RANGE._x000D_
ISSUED TO OFFICER ON SWAT, TRAINING, SRT TEAMS TO REPLACE OLD AND WORN MAGAZINES"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63262778,5440,DSLADDER2,"LADDER, SCAFFOLDING",EA,5,160,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO POLICE TACTICAL TEAMS_x000D_
OFFICERS WILL USE WITH SWAT TEAMS AND TACTICAL TEAM FOR OPERATIONS AND RESCUES"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63262773,8415,015386747,"JACKET,COLD WEATHER",EA,100,64,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO SPECIAL OPERATIONS UNITS, SWAT, SRT, BOMB, ECT_x000D_
OFFICERS WILL WEAR DURING UNIT TRAINING DURING WINTER MONTHS"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63262770,7210,002827950,"BLANKET,BED",EA,60,39.79,A,2016-12-10 00:00:00,"LOUISVILLE POLICE USE_x000D_
ISSUED TO POLICE SPECIAL OPERATIONS UNITS._x000D_
BLANKETS WILL BE USED BY K9 OFFICERS AND HORSE PATROL UNITS TO ASSIST IN KEEPING SERVICE ANIMALS WARM DURING THE WINTER"
KY,LOUISVILLE METRO POLICE DEPT,2YTGYZ63489546,2320,DSTRUCK00,TRUCKS AND TRUCK TRACTORS,EA,1,8500,A,2016-12-14 00:00:00,"LOUISVILLE POLICE USE_x000D_
POLICE AIR UNIT IS IN NEED OF A JET FUEL TRUCK DUE TO FUEL FARM BROKEN.  OFFICERS WILL USE TRUCK TO FUEL POLICE HELICOPTER."
KY,MADISONVILLE POLICE DEPT,2YTG5863148808,6545,016320167,"FIRST AID KIT,INDIV",KT,25,323.54,A,2016-11-19 00:00:00,OUR SWAT TEAM IS NEED OF THESE FIRST AID ITEMS TO BETTER ASSIST THEM ON EMERGENCY CALL OUTS WHERE FIRST AID FOR AN OFFICER OR CIVILIAN IS NEEDED. THESE KITS WOULD GREATLY BENEFIT OUR AGENCY AND OFFICERS.
KY,MASON COUNTY SHERIFF DEPT,2YT0J562648678,2320,013554332,TRUCK TRACTOR,EA,1,142132,A,2016-10-06 00:00:00,AGENCY REQUEST THIS VEHICLE TO HELP WITH TRANSPORTATION OF OUR EQUIPMENT AND EQUIPMENT FOR EMERGENCY PURPOSES. THIS VEHICLE WILL HAVE MULTIPLE PURPOSES FOR INCLEMENT WEATHER OPERATIONS AND COUNTER DRUG OPERATIONS. WE WILL ALSO BE REQUESTING A BOX TRAILER FOR STORAGE AND OTHER PURPOSES. THANKS
KY,MASON COUNTY SHERIFF DEPT,2YT0J562919118,2320,010948229,"TRUCK,CARGO",EA,1,9989.75,A,2016-11-16 00:00:00,"AGENCY REQUEST THIS VEHICLE TO HELP WITH SEARCH AND RESCUE OPERATIONS, INTERDICTION, COUNTER DRUG OPERATIONS ALONG WITH MARIJUANA ERADICATION, INCLEMENT WEATHER OPERATIONS, TRAFFIC CONTROL, AND ANY OTHER EMERGENCY OPERATIONS. "
KY,MONTICELLO POLICE DEPT,2YTHZN62565517,2320,013719579,"TRUCK,UTILITY",EA,3,63108,C,2016-10-06 00:00:00,"VEHICLE WILL BE USED TO ASSIST POLICE DEPT IN TRANSPORTATION OF PERSONNEL AND EQUIPMENT IN OFF ROAD SITUATIONS, NATURAL DISASTERS , PATROL DURING INCLEMENT WEATHER OF HEAVY SNOW AND ICE WHERE MANY ROADS ARE DIFFICULT AND AT TIMES IMPOSSIBLE TO ACCESS IN A PATROL CAR. THIS WOULD BE 3 OF 3 UNITS WE WOULD BE ELIGIBLE FOR."
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63541296,4240,015835206,"SPECTACLES,INDUSTRI",EA,60,48.17,A,2016-12-22 00:00:00,ITEM WILL BE USED TO PROVIDE EYE PROTECTION WHILE AT THE RANGE AND DURING HAZARDOUS ENVIRONMENTS. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63541283,4240,015274051,"SAFETY GLASSES,REVI",EA,60,40.47,A,2016-12-22 00:00:00,PROVIDE EYE PROTECTION TO OFFICERS WHILE RESPONDING TO CALLS DURING HAZARDOUS ENVIRONMENTS. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63541282,4240,015274018,"SAFETY GLASSES,REVI",EA,21,40.47,A,2016-12-22 00:00:00,PROVIDE EYE PROTECTION TO OFFICERS WHILE RESPONDING TO CALLS DURING HAZARDOUS ENVIRONMENTS. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63541275,4240,015040052,"GOGGLES,INDUSTRIAL",EA,18,52.36,A,2016-12-22 00:00:00,PROVIDE EYE PROTECTION TO THE OFFICERS THAT WILL BE RESPONDING TO INCIDENTS DURING INCLEMENT WEATHER AND HAZARDOUS SITUATIONS. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63489563,1240,015403690,"SIGHT,REFLEX",EA,5,336,D,2016-12-22 00:00:00,IF SELECTED THIS ITEM WILL BE AFFIXED TO CURRENTLY OWNED M-4 STYLE RIFLES. THE ITEM WILL ASSIST OFFICERS IN RAPID TARGET ACQUISITION AND ACCURATE SHOT PLACEMENT. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63489562,1240,014111265,"SIGHT,REFLEX",EA,8,336,D,2016-12-22 00:00:00,IF SELECTED THE ITEM WOULD BE USED TO OUTFIT CURRENTLY OWNED M-4 STYLE RIFLES. THE ITEMS WOULD ASSIST OFFICERS IN TARGET ACQUISITION AND ACCURATE SHOT PLACEMENT. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63489560,1240,014111265,"SIGHT,REFLEX",EA,4,336,D,2016-12-22 00:00:00,IF SELECTED THE ITEM WOULD BE USED TO OUTFIT CURRENTLY OWNED M-4 STYLE RIFLES. THE ITEMS WOULD ASSIST OFFICERS IN TARGET ACQUISITION AND ACCURATE SHOT PLACEMENT. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63489558,1240,014111265,"SIGHT,REFLEX",EA,23,336,D,2016-12-22 00:00:00,IF SELECTED THE ITEM WOULD BE USED TO OUTFIT CURRENTLY OWNED M-4 STYLE RIFLES. THE ITEMS WOULD ASSIST OFFICERS IN TARGET ACQUISITION AND ACCURATE SHOT PLACEMENT. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63572113,8465,DSINDEQU0,INDIVIDUAL EQUIPMENT,EA,5,109.47,A,2016-12-30 00:00:00,THIS BAG WILL BE USED TO STORE ERT EQUIPMENT FOR EASY TRANSPORT.
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63622946,8465,015851512,RUCKSACK MEDIUM (OCP) SET,SE,2,117.4,A,2016-12-30 00:00:00,THIS ITEM WILL BE USED TO STORE EQUIPMENT AND GEAR FOR OUR SPECIAL RESPONSE TEAM. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63622947,8465,015851512,RUCKSACK MEDIUM (OCP) SET,SE,2,117.4,A,2016-12-30 00:00:00,THIS ITEM WILL BE USED TO STORE EQUIPMENT AND GEAR FOR OUR SPECIAL RESPONSE TEAM. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63602793,4240,DSSAFERES,SAFETY AND RESCUE EQUIPMENT,EA,60,12.09,A,2016-12-30 00:00:00,THIS ITEM WILL BE ISSUED TO ALL PATROL UNITS TO AID IN THE RAPID EXTRICATION OF TRAPPED AND DISTRESSED SUBJECTS. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63602797,7021,DSNOTEBO1,NOTEBOOK COMPUTER,EA,2,290,A,2016-12-30 00:00:00,THIS ITEM WILL BE USED TO ASSIST IN INVENTORY AND TRACKING OF ITEMS THRU THE DLA AND RTD SITES. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63622880,7110,DSPODIUM0,PODIUM,EA,1,2500,A,2016-12-30 00:00:00,ITEM WOULD BE USED TO LEAD DEMONSTRATIONS AND MEETINGS. ITEM COULD BE USED TO ASSIST WITH EMERGENCY MESSAGE BROADCASTS. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63622882,7110,DSPODIUM0,PODIUM,EA,1,1551,A,2016-12-30 00:00:00,ITEM WOULD BE USED TO LEAD DEMONSTRATIONS AND MEETINGS. ITEM COULD BE USED TO ASSIST WITH EMERGENCY MESSAGE BROADCASTS. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63622906,4910,007540654,"SHOP EQUIPMENT,AUTOMOTIVE VEHICLE",SE,1,20947,A,2016-12-30 00:00:00,ITEM WILL BE USED TO PERFORM MAINTENANCE ON DEPARTMENT ISSUED VEHICLES AND EQUIPMENT. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63592732,8415,003761734,"PARKA,EXTREME COLD",EA,1,101.85000000000001,A,2016-12-30 00:00:00,ITEM WILL BE ISSUED TO RANGE MASTERS TO PROTECT THEM WHILE IN SERVICE DURING EXTREMELY COLD WEATHER. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63592733,8415,003761710,"PARKA,EXTREME COLD",EA,1,101.85000000000001,A,2016-12-30 00:00:00,ITEM WILL BE ISSUED TO RANGE MASTERS TO PROTECT THEM WHILE IN SERVICE DURING EXTREMELY COLD WEATHER. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63572099,8465,DSBAG0002,INDIVIDUAL BAG,EA,2,335.8,A,2016-12-30 00:00:00,THIS BAG WOULD BE USED FOR STORAGE OF ERT EQUIPMENT. 
KY,NICHOLASVILLE POLICE DEPT,2YT1LB63582529,8460,DSLUGGAGE,LUGGAGE,EA,5,243.38,A,2016-12-30 00:00:00,THIS ITEM WILL BE USED TO STORE TACTICAL  POLICE EQUIPMENT WHILE NOT IN USE. IT WILL PROVIDE A SECURE ENCLOSURE TO TRANSPORT TACTICAL EQUIPMENT
KY,OLDHAM COUNTY POLICE DEPT,2YT12063210556,4210,015879735,HALLIGAN BAR,EA,4,343.56,A,2016-12-06 00:00:00,"FOR POLICE DEPARTMENT USE, FOR ISSUE TO SPECIAL RESPONSE TEAM OFFICERS TO UTILIZE IN FORCED ENTRY SITUATIONS, ALSO ANY DISASTER OR RESCUE PURPOSES."
KY,SAINT MATTHEWS POLICE DEPT,2YTKL863500306,8465,014456274,MODULAR SLEEP SYSTE,EA,6,262.6,A,2016-12-30 00:00:00,ISSUABLE FOR SPECIAL OPERATIONS TEAM MEMBERS FOR EXTENDED OPERATIONS REQUIRING PERSONNEL ROTATIONS.
KY,SAINT MATTHEWS POLICE DEPT,2YTKL863500305,8465,014456274,MODULAR SLEEP SYSTE,EA,24,262.6,A,2016-12-30 00:00:00,ISSUABLE FOR SPECIAL OPERATIONS TEAM MEMBERS FOR EXTENDED OPERATIONS REQUIRING PERSONNEL ROTATIONS.
KY,SAINT MATTHEWS POLICE DEPT,2YTKL863541390,8415,015467550,"JACKET,COLD WEATHER",EA,10,64,A,2016-12-30 00:00:00,FOR ISSUE TO LEA SPECIAL OPERATIONS TEAM MEMBERS FOR COLD WEATHER OPERATIONS.
KY,SAINT MATTHEWS POLICE DEPT,2YTKL863541389,8415,015386768,"JACKET,COLD WEATHER",EA,10,64,A,2016-12-30 00:00:00,FOR ISSUE TO LEA SPECIAL OPERATIONS TEAM MEMBERS FOR COLD WEATHER OPERATIONS.
KY,SAINT MATTHEWS POLICE DEPT,2YTKL863541385,8415,015386747,"JACKET,COLD WEATHER",EA,7,64,A,2016-12-30 00:00:00,FOR ISSUE TO LEA SPECIAL OPERATIONS TEAM MEMBERS FOR COLD WEATHER OPERATIONS.
KY,SOUTHGATE POLICE DEPT,2YTLA162867313,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,6000,A,2016-10-28 00:00:00,"TO BE USED TO REPLACE ACQUIRED ATV WHICH HAS BECOME SERVICEABLE.  THIS ATV WILL BE USED FOR PATROL OPERATIONS ON HIKING TRAILS, FISHING LAKES, AND SEVERAL MILES OF LICKING RIVER FRONTAGE IN THE CITY OF WILDER.  ALSO TO BE USED FOR SPECIAL EVENTS AND CRITICAL INCIDENTS."
KY,SOUTHGATE POLICE DEPT,2YTLA163272903,2540,012124959,"ARM,WINDSHIELD WIPE",EA,2,8.92,A,2016-12-10 00:00:00,"TO BE USED AS SPARE PARTS FOR ASSIGNED HMMWV, THAT IS USED FOR PATROL OPERATIONS."
KY,SOUTHGATE POLICE DEPT,2YTLA163159295,6515,DSMEDSUPP,MEDICAL SUPPLIES,EA,10,40,A,2016-12-10 00:00:00,"TO BE USED FOR TRAINING, PATROL OPERATIONS, AND AS REPLACEMENTS FOR FIRST AID KITS._x000D_
ALSO TO BE ISSUED OUT TO SURROUNDING AGENCIES FOR USE IN THEIR PATROL EMERGENCY MEDICAL KITS, AND TO BE USED FOR TRAINING."
KY,VERSAILLES POLICE DEPT,2YTM1763085953,2350,015750646,UNMANNED VEHICLE,EA,1,187312,D,2016-11-15 00:00:00,THIS UNMANNED VEHICLE WOULD BE EXTREMELY USEFUL WITH OUR TACTICAL RESPONSE TEAM. THIS VEHICLE COULD BE USED TO SEARCH HIGH RISK AREAS BEFORE SENDING PERSONS INTO HARMS WAY. THIS VEHICLE IS ALSO EQUIPPED WITH AN ARTICULATED CLAW THAT CAN BE USED TO MANIPULATE OBJECTS IN A HIGH RISK ENVIRONMENT. THIS UNIT ALSO INCLUDES THE ABILITY TO ASCEND OR DESCEND STAIRS GREATLY INCREASING ITS RANGE OF MOVEMENT IN A STRUCTURE. 
KY,VERSAILLES POLICE DEPT,2YTM1763075649,8460,DSLUGGAGE,LUGGAGE,EA,10,335.8,A,2016-11-15 00:00:00,THESE BAGS COULD BE USED BY MEMBERS OF OUR TACTICAL TEAM. TEAM MEMBERS ARE REQUIRED TO CARRY EXTRA GEAR THAT NEEDS TO BE TRANSPORTED FROM THEIR CRUISERS TO COMMAND POSTS AND TACTICAL VEHICLES. THESE BAGS ARE WELL SUITED FOR CARRYING THAT EQUIPMENT WITH WHEELS AND EXTRA ZIPPERED POUCHES FOR SMALLER ITEMS. 
KY,VERSAILLES POLICE DEPT,2YTM1763127613,2340,DSCART000,"CART, MOTORIZED",EA,1,7645.2,A,2016-11-15 00:00:00,THIS VEHICLE COULD BE USED DURING LARGE PUBLIC GATHERING EVENTS. THIS WOULD ALLOW OFFICERS TO MOVE THROUGH THE CROWD AND ASSIST PERSONS WITH TRANSPORTATION INJURIES OR OTHER ISSUES. THIS WOULD ALSO BE A GOOD PUBLIC RELATIONS TOOL DUE TO THE OPEN FRIENDLY NATURE OF THESE TYPE CARTS. WE WOULD LIKELY PAINT AND ATTACH POLICE DECALS LIGHTS AND SIREN TO CLEARLY IDENTIFY IT AS A POLICE ASSISTANCE VEHICLE. 
KY,VERSAILLES POLICE DEPT,2YTM1763023564,8405,015430384,"VEST,LOFT RAINPROOFF",EA,40,144.38,A,2016-11-16 00:00:00,THESE COULD BE ISSUED TO ALL OFFICERS. THESE ARE DESIGNED TO BE USED IN CONJUNCTION WITH THE PARKAS PROVIDING AN INCREASED LEVEL OF PROTECTION FROM EXTREME COLD WEATHER. 
KY,VERSAILLES POLICE DEPT,2YTM1763023561,8415,015386300,"PARKA,EXTREME COLD",EA,40,116.65,A,2016-11-16 00:00:00,THESE COULD BE ISSUED TO ALL OFFICERS AND PROVIDE EXTRA PROTECTION AGAINST COLD WEATHER CONDITIONS.
KY,VINE GROVE POLICE DEPT,2YT01P62794304,8415,015386300,"PARKA,EXTREME COLD",EA,15,116.45,A,2016-10-19 00:00:00,THESE JACKETS WOULD BE ISSUED TO EACH OFFICER FOR USE DURING INCLEMENT WEATHER WHILE ON PATROL.  
KY,VINE GROVE POLICE DEPT,2YT01P62794620,8465,DSBAG0002,INDIVIDUAL BAG,EA,15,243.38,A,2016-10-19 00:00:00,THESE BAGS WOULD REPLACE OLDER EQUIPMENT BAGS USED IN PATROL VEHICLES TO STORE AND TRANSPORT EQUIPMENT 
KY,VINE GROVE POLICE DEPT,2YT01P62794330,8465,015744240,BAG LITTER V.2,EA,3,252.6,A,2016-10-19 00:00:00,"THESE PORTABLE LITTERS WOULD BE PLACED IN PATROL VEHICLES IN THE EVENT OF NEEDING TO ASSIST IN TRANSPORTATION OF INJURED PEOPLE PRIOR TO ARRIVAL OF EMS, OR FOR USE IN NATURAL DISASTERS"
