State,Station Name (LEA),Requisition ID,FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,DEMIL Code,Date Shipped,Justification
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70844155,3930,015123846,"SEGWAY,HT",EA,1,7455.5,A,2017-04-14 00:00:00,TO BE USED BY THE LEA TO EQUIP DEPARTMENT OFFICERS WITH MOTORIZED SEGWAYS TO PATROL PARKS PATHS AND OTHER DIFFICULT ACCESSIBLE AREAS DURING PATROL DUTIES AND HOMELAND SECURITY MISSIONS
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71029527,6115,012755061,"GENERATOR SET,DIESEL ENGINE",EA,2,10700,A,2017-04-18 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE GENERATOR SET DIESEL ENGINE FOR THE DEPARTMENT TO USE AT MUNICIPAL BUILDINGS TO POWER COMPUTERS LIGHTS AND OTHER EQUIPMENT DURING POWER OUTAGES SO TO HAVE OFFICERS READY TO PERFORM PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71018773,6115,014619335,"GENERATOR SET,DIESEL ENGINE",EA,2,26705.2,A,2017-04-18 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE GENERATOR SET DIESEL ENGINE FOR THE DEPARTMENT TO USE AT MUNICIPAL BUILDINGS TO POWER COMPUTERS LIGHTS AND OTHER EQUIPMENT DURING POWER OUTAGES SO TO HAVE OFFICERS READY TO PERFORM PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71018772,5130,DSSAW0002,"SAW, POWER",EA,1,262,A,2017-04-18 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE SAW POWER FOR THE DEPARTMENT OFFICERS TO USED TO EQUIP AN EMERGENCY SERVICE TRUCK FOR OFFICERS TO DEPLOY WHILE ON DUTY TO ASSIST WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71018794,6115,012747387,"GENERATOR SET,DIESEL ENGINE",EA,2,12797.7,A,2017-04-18 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE GENERATOR SET DIESEL ENGINE FOR THE DEPARTMENT TO USE AT MUNICIPAL BUILDINGS TO POWER COMPUTERS LIGHTS AND OTHER EQUIPMENT DURING POWER OUTAGES SO TO HAVE OFFICERS READY TO PERFORM PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71008559,6515,DSMEDSUPP,MEDICAL SUPPLIES,EA,24,4,A,2017-04-19 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE MEDICAL SUPPLIES TO BE USED TO REPLENISH FIRST AID KITS IN PATROL VEHICLES TO ASSIST OFFICERS DURING PATROL DUTIES DURING MEDICAL ASSISTANCE CALLS AND DURING HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70936657,8415,015386747,"JACKET,COLD WEATHER",EA,15,64,A,2017-04-19 00:00:00,"TO BE USED BY THE LEA MEMBERS TO REPLACE WORN AND DEFECTIVE JACKET, COLD WEATHER TO ASSIST OFFICERS DURING FIREARMS AND OTHER TRAINING AND WITH PATROL DUTIES WHILE OUT IN ELEMENTS AND DURING HOMELAND SECURITY MISSIONS _x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70978055,6545,015300929,"FIRST AID KIT,UNIVE",KT,20,109.29,A,2017-04-19 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE FIRST AID KITS IFAK TO BE USED FOR PATIENT MEDICAL ASSESSMENT TREATMENT AND TO ASSIST OFFICERS DURING PATROL DUTIES AND DURING HOMELAND SECURITY MISSIONS WHILE PERFORMING MEDICAL ASSESSMENTS OF PATIENT_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70905999,6115,DSGENERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",EA,1,2920,A,2017-04-19 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE GENERATOR TO BE USED FOR DEPARTMENT AS A EMERGENCY POWER SOURCE TO SUPPORT OFFICERS AND EQUIPMENT IN PREPARATION FOR PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71008549,5210,003575951,"GAGE,DEPTH,TIRE TREAD",EA,10,3.88,A,2017-04-19 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE GAGE, DEPTH, TIRE TREAD TO BE USED DURING TRAFFIC CRASH INVESTIGATION WHILE PERFORMING VEHICLE EVIDENTIARY INSPECTIONS AND TO ASSIST OFFICERS DURING PATROL DUTIES AND DURING HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71008536,6260,011959753,"LIGHT,CHEMILUMINESC",BX,30,20.71,A,2017-04-19 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND EXPIRED AND DEFECTIVE LIGHT, CHEMILUMINESC TO BE USED FOR DIRECTING TRAFFIC AND ILLUMINATE AND MARK AREAS DURING INVESTIGATIONS AND TO ASSIST OFFICERS DURING PATROL DUTIES AND DURING HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70905992,5180,015045663,"TOOL KIT,SMALL ARMS",KT,3,3600,A,2017-04-19 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE TOOL KIT SMALL ARMS TO BE USED FOR DEPARTMENT FIREARMS MAINTENANCE IN PREPARATION FOR PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70905989,6545,015300929,"FIRST AID KIT,UNIVE",KT,30,109.29,A,2017-04-19 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE FIRST AID KITS IFAK TO BE USED FOR PATIENT MEDICAL ASSESSMENT TREATMENT AND TO ASSIST OFFICERS DURING PATROL DUTIES AND DURING HOMELAND SECURITY MISSIONS WHILE PERFORMING MEDICAL ASSESSMENTS OF PATIENT_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70936603,8465,015247361,"POCKET,AMMUNITION M",EA,50,2.4,A,2017-04-19 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE POCKET, AMMUNITION FOR THE DEPARTMENT ISSUED WEAPONS TO ASSIST WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS AND THE SAFE STORAGE OF AMMUNITION_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70936608,8415,015467504,"JACKET,COLD WEATHER",EA,8,64,A,2017-04-19 00:00:00,"TO BE USED BY THE LEA MEMBERS TO REPLACE WORN AND DEFECTIVE JACKET, COLD WEATHER TO ASSIST OFFICERS WITH PATROL DUTIES WHILE OUT IN ELEMENTS AND DURING HOMELAND SECURITY MISSIONS _x000D_
	_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70936607,8415,015467444,"JACKET,COLD WEATHER",EA,15,64,A,2017-04-19 00:00:00,"TO BE USED BY THE LEA MEMBERS TO REPLACE WORN AND DEFECTIVE JACKET, COLD WEATHER TO ASSIST OFFICERS WITH PATROL DUTIES WHILE OUT IN ELEMENTS AND DURING HOMELAND SECURITY MISSIONS _x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70905994,5180,015487634,"TOOL KIT,GENERAL MECHANIC'S",SE,1,1785,A,2017-04-19 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE TOOL KITS GENERAL MECHANICS TO BE USED FOR DEPARTMENT EMERGENCY VEHICLE EQUIPMENT INSTALLATION AND MAINTENANCE IN PREPARATION FOR PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70957291,6532,015246932,"BLANKET,SURVIVAL",EA,50,46.24,A,2017-04-24 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE BLANKET, SURVIVAL TO BE PLACED IN DEPARTMENT EMERGENCY VEHICLES 2 EACH TO BE DEPLOYED TO ASSIST INJURED AND OTHER NEEDING INDIVIDUALS DURING PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70978033,6350,015720686,"ALARM,AUDIBLE-VISUA",EA,2,164.96,A,2017-04-27 00:00:00,TO BE USED SOLELY BY THE LEA AT A COURT ROOM CHECK POINT AS A MEANS OF DETECTING WEAPONS AND OTHER METAL OBJECTS KNIVES SO TO PROTECT CITIZENS AND COURT STAFF DURING COURT ROOM SESSIONS AND OTHER HEARINGS TO PROTECT AGAINST ANY VIOLENT ACTIVITIES AND DURING PATROL DUTIES AND HOMELAND MISSIONS AT SITUATIONS WHERE SEARCHING GROUPS OF INDIVIDUAL FOR WEAPONS IS NECESSARY .   TO PROTECT CITIZENS
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70978031,6350,015205825,"DETECTOR,METAL",EA,4,161.17000000000002,A,2017-04-27 00:00:00,TO BE USED SOLELY BY THE LEA AT A COURT ROOM CHECK POINT AS A MEANS OF DETECTING WEAPONS AND OTHER METAL OBJECTS KNIVES SO TO PROTECT CITIZENS AND COURT STAFF DURING COURT ROOM SESSIONS AND OTHER HEARINGS TO PROTECT AGAINST ANY VIOLENT ACTIVITIES AND DURING PATROL DUTIES AND HOMELAND MISSIONS AT SITUATIONS WHERE SEARCHING GROUPS OF INDIVIDUAL FOR WEAPONS IS NECESSARY .   TO PROTECT CITIZENS   
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71008605,6230,015275765,FLASHLIGHT,EA,30,271.02,A,2017-04-27 00:00:00,TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE FLASHLIGHTS FOR THE DEPARTMENT OFFICERS TO ASSIST WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70978054,6515,014724656,OXYGEN BAG,EA,5,69.94,A,2017-04-27 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE OXYGEN BOTTLE BAGS TO BE DEPLOYED IN DEPARTMENT EMERGENCY VEHICLES TO ASSIST PATIENTS DURING ASSISTANCE CALLS WHILE PERFORMING PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71039883,6230,015275765,FLASHLIGHT,EA,25,271.02,A,2017-04-27 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN OR DEFECTIVE FLASHLIGHT DEPLOYED ON DEPARTMENT ISSUED FIREARMS. TO BE USED BY OFFICERS DURING PATROL ACTIVES, AND HOMELAND SECURITY MISSIONS.  "
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70906019,4240,015107848,"SPECTACLES,INDUSTRI",EA,30,33.24,A,2017-04-27 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE SPECTACLES INDUSTRI GLASSES FOR THE DEPARTMENT OFFICERS TO BE USED TO PROTECT EYES DURING FIREARMS TRAINING AND PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71008566,4240,015046222,"GOGGLES,INDUSTRIAL",EA,17,62.63,A,2017-04-27 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE SPECTACLES PROTECTIVE GLASSES FOR THE DEPARTMENT OFFICERS TO BE USED TO PROTECT EYES DURING FIREARMS TRAINING AND PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71142607,4240,DSGOGGLES,SAFETY GOGGLES,EA,20,110.94,D,2017-05-02 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE SAFETY GOGGLES FOR THE DEPARTMENTAL OFFICERS TO USE TO PROTECT EYES AND FACE DURING SIMUNITION FIREARMS TRAINING SO TO BE PREPARED FOR PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70874972,8465,012075573,POCKET AMMUNITION,EA,1,2.25,A,2017-05-02 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE POCKET, AMMUNITION FOR THE DEPARTMENT ISSUED WEAPONS TO ASSIST WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS AND THE SAFE STORAGE OF AMMUNITION_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71008564,5110,015922581,"MULTI-TOOL,FOLDING,POCKET",EA,15,46.49,A,2017-05-02 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE MULTI-TOOL FOLDING POCKET KITS FOR THE DEPARTMENT OFFICERS TO USE WHILE ON DUTY TO ASSIST WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71029346,4240,015475933,"RESCUE HOOK,SURVIVA",EA,17,34.52,A,2017-05-02 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE RESCUE HOOK SURVIVAL TO BE DEPLOYED IN PATROL VEHICLES AND ASSIGNED TO OFFICERS TO ASSIST WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71029342,4240,DSSAFERES,SAFETY AND RESCUE EQUIPMENT,EA,9,22.68,A,2017-05-02 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE SAFETY AND RESCUE EQUIPMENT TO BE DEPLOYED IN PATROL VEHICLES AND ASSIGNED TO OFFICERS TO ASSIST WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71029334,4240,015545699,"GOGGLES,BALLISTIC",KT,30,48.72,A,2017-05-02 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND GOGGLES BALLISTIC FOR THE DEPARTMENT OFFICERS TO BE USED TO PROTECT EYES DURING FIREARMS TRAINING AND PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71008534,5110,013946252,"MULTI-TOOL,FOLDING,POCKET",EA,30,51.19,A,2017-05-02 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE MULTI-TOOL FOLDING POCKET KITS FOR THE DEPARTMENT OFFICERS TO USE WHILE ON DUTY TO ASSIST WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70874957,8465,015744420,"POCKET,AMMUNITION MAGAZINE",EA,4,9.67,A,2017-05-02 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE POCKET, AMMUNITION MAGAZINE FOR THE DEPARTMENT ISSUED WEAPONS TO ASSIST WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS AND THE SAFE STORAGE OF AMMUNITION_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71070756,8465,002427860,HANDCUFFS,EA,3,12.790000000000001,Q,2017-05-02 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE HANDCUFFS TO BE DEPLOYED INSIDE EMERGENCY RESPONSE BAGS TO ASSIST OFFICERS WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS AND THE SAFE CONTROL OF SUSPECTS UNDER ARREST_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71070750,8465,015322332,"POCKET,AMMUNITION M",EA,2,3.61,A,2017-05-02 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE POCKET, AMMUNITION M FOR THE DEPARTMENT ISSUED PLATE CARRIERS AND INSIDE EMERGENCY RESPONSE BAGS TO STORE DUTY PISTOL MAGAZINES AND OTHER EQUIPMENT AND TO ASSIST OFFICERS WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS AND THE SAFE STORAGE OF AMMUNITION_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71163228,1240,014116350,"TELESCOPE,STRAIGHT",EA,12,825,F,2017-05-05 00:00:00,TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE TELESCOPE STRAIGHT FOR THE DEPARTMENT ISSUED FIREARMS TO ENHANCE TRAINING AND ASSIST WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS AND THE SAFE OPERATION OF FIREARMS
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71029380,3930,011580849,"TRUCK,LIFT,FORK",EA,1,72370,A,2017-05-05 00:00:00,"TO BE USED BY THE LEA TO AS A TRUCK LIFT FORK TO MOVE GENERATORS DURING STORMS CLEARING ROADS AND POWER OUTAGES AND MOVE BARRICADES DURING HEIGHTENED LEVELS OF AWARENESS AND TO ASSIST PATROL UNITS MOVING EQUIPMENT DURING HOMELAND SECURITY MISSIONS PROTECTING AN ELECTRICAL POWER GENERATING STATION AND ELECTRICAL SWITCH YARD _x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71152888,6515,014698665,STETHOSCOPE,EA,2,196.57,A,2017-05-06 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE STETHOSCOPES TO BE USED FOR PATIENT MEDICAL ASSESSMENT AND TO ASSIST OFFICERS DURING PATROL DUTIES AND DURING HOMELAND SECURITY MISSIONS WHILE PERFORMING MEDICAL ASSESSMENTS OF INJURED INDIVIDUALS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71163223,6515,015680193,"RESUSCITATOR,HAND O",EA,2,71.04,A,2017-05-06 00:00:00,TO BE USED BY THE LEA TO REPLACE A WORN AND DEFECTIVE RESUSCITATOR HAND O SO OFFICERS CAN ADMINISTER OXYGEN TO MEDICAL PATIENTS DURING CPR FIRST AID ASSIGNMENTS THAT THEY EXPERIENCE WHILE ON PATROL AND WHILE PERFORMING HOMELAND SECURITY MISSIONS
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71163222,6515,015680193,"RESUSCITATOR,HAND O",EA,2,71.04,A,2017-05-06 00:00:00,TO BE USED BY THE LEA TO REPLACE A WORN AND DEFECTIVE RESUSCITATOR HAND O SO OFFICERS CAN ADMINISTER OXYGEN TO MEDICAL PATIENTS DURING CPR FIRST AID ASSIGNMENTS THAT THEY EXPERIENCE WHILE ON PATROL AND WHILE PERFORMING HOMELAND SECURITY MISSIONS
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71152916,1005,015998636,"SLING,SMALL ARMS",PG,30,232.22,B,2017-05-06 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE SLING SMALL ARMS FOR THE DEPARTMENT ISSUED LONG FIREARMS TO ASSIST WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS AND THE SAFE OPERATION OF FIREARMS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y70977801,2330,DSTRAILE1,TRAILER,EA,1,10000,A,2017-05-06 00:00:00,"TO BE USED BY THE LEA TO MOVED DEPARTMENT MOTORCYCLES TO AND FROM DISTANT EVENTS AND TO ASSIST WITH MOVING OTHER EQUIPMENT DURING PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71173628,6510,015227354,"BANDAGE,GAUZE,SELF-",PG,6,28.69,A,2017-05-07 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE BANDAGE GAUZE SELF TO BE STORED IN FIRST AID KITS TO BE USED TO TREAT INJURED LIMBS OF PATIENTS DURING MEDICAL ASSESSMENT AND TREATMENT AS OFFICERS CONDUCT FIRST RESPONDER MEDICAL TASKS WHILE PREFORMING PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71194227,6515,012090699,"RESUSCITATOR,HAND-P",EA,1,365.51,A,2017-05-07 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE RESUSCITATOR HAND P TO BE ATTACHED TO PATROL OXYGEN BOTTLES IN FIRST AID KITS TO DISPENSE OXYGEN TO PATIENTS DURING CPR AS OFFICERS PREFORM FIRST RESPONDER MEDICAL TREATMENT WHILE PREFORMING PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71194226,6515,012090699,"RESUSCITATOR,HAND-P",EA,1,365.51,A,2017-05-07 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE RESUSCITATOR HAND P TO BE ATTACHED TO PATROL OXYGEN BOTTLES IN FIRST AID KITS TO DISPENSE OXYGEN TO PATIENTS DURING CPR AS OFFICERS PREFORM FIRST RESPONDER MEDICAL TREATMENT WHILE PREFORMING PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71194225,6515,012090699,"RESUSCITATOR,HAND-P",EA,1,365.51,A,2017-05-07 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE RESUSCITATOR HAND P TO BE ATTACHED TO PATROL OXYGEN BOTTLES IN FIRST AID KITS TO DISPENSE OXYGEN TO PATIENTS DURING CPR AS OFFICERS PREFORM FIRST RESPONDER MEDICAL TREATMENT WHILE PREFORMING PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71194224,6515,012090699,"RESUSCITATOR,HAND-P",EA,1,365.51,A,2017-05-07 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE RESUSCITATOR HAND P TO BE ATTACHED TO PATROL OXYGEN BOTTLES IN FIRST AID KITS TO DISPENSE OXYGEN TO PATIENTS DURING CPR AS OFFICERS PREFORM FIRST RESPONDER MEDICAL TREATMENT WHILE PREFORMING PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71194223,6515,012090699,"RESUSCITATOR,HAND-P",EA,1,365.51,A,2017-05-07 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE RESUSCITATOR HAND P TO BE ATTACHED TO PATROL OXYGEN BOTTLES IN FIRST AID KITS TO DISPENSE OXYGEN TO PATIENTS DURING CPR AS OFFICERS PREFORM FIRST RESPONDER MEDICAL TREATMENT WHILE PREFORMING PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71194222,6515,012090699,"RESUSCITATOR,HAND-P",EA,1,365.51,A,2017-05-07 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE RESUSCITATOR HAND P TO BE ATTACHED TO PATROL OXYGEN BOTTLES IN FIRST AID KITS TO DISPENSE OXYGEN TO PATIENTS DURING CPR AS OFFICERS PREFORM FIRST RESPONDER MEDICAL TREATMENT WHILE PREFORMING PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71194221,6515,012090699,"RESUSCITATOR,HAND-P",EA,1,365.51,A,2017-05-07 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE RESUSCITATOR HAND P TO BE ATTACHED TO PATROL OXYGEN BOTTLES IN FIRST AID KITS TO DISPENSE OXYGEN TO PATIENTS DURING CPR AS OFFICERS PREFORM FIRST RESPONDER MEDICAL TREATMENT WHILE PREFORMING PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71194219,6515,015680193,"RESUSCITATOR,HAND O",EA,2,71.04,A,2017-05-07 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE RESUSCITATOR KIT HAND O TO BE ATTACHED TO PATROL OXYGEN BOTTLES IN FIRST AID KITS TO DISPENSE OXYGEN TO PATIENTS DURING CPR AS OFFICERS PREFORM FIRST RESPONDER MEDICAL TREATMENT WHILE PREFORMING PATROL DUTIES AND HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71173632,6515,015328019,"SEAL,CHEST,COMBAT C",EA,30,11.38,A,2017-05-07 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE SEAL CHEST COMBAT C TO BE PLACED IN FIRST AID KITS FOR DEPARTMENTAL OFFICERS TO BE PREPARED AND READY TO DEPLOY DURING TRAUMA FIRST RESPONDER CALLS WHILE ON PATROL AND PREFORMING HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71173630,6510,014081920,"DRESSING,CHEST SEAL",PG,4,113.5,A,2017-05-07 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE DRESSING CHEST SEAL TO BE PLACED IN FIRST AID KITS FOR DEPARTMENTAL OFFICERS TO BE PREPARED AND READY TO DEPLOY DURING TRAUMA FIRST RESPONDER CALLS WHILE ON PATROL AND PREFORMING HOMELAND SECURITY MISSIONS_x000D_
"
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71163231,6515,015996735,"POUCH,TOURNIQUET",EA,90,12.49,A,2017-05-09 00:00:00,TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE POUCH TOURNIQUET TO BE PLACED ON MEDICAL SUPPLY KITS IN PATROL VEHICLES AND ADDITIONALLY INSIDE CRITICAL INCIDENT RESPONSE BAGS AND TO ISSUED TWO TO EACH OFFICER TO CARRY EXTRA TOURNIQUETS ON TACTICAL VESTS AND PERSONAL PATROL DUTY BAGS TO MAKE TOURNIQUET DEPLOYMENT MORE READILY AVAILABLE AND EASILY ACCESSIBLE WHILE PERFORMING PATROL DUTIES AND HOMELAND SECURITY MISSIONS 75 TQS ALREADY SECURED
NJ,RIDGEFIELD POLICE DEPARTMENT,2YTJ8Y71029361,1005,015538053,"COVER,RAIL,SMALL AR",EA,20,22.43,D,2017-05-09 00:00:00,"TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE COVER RAIL SMALL ARM FOR THE DEPARTMENT ISSUED FIREARMS TO ASSIST WITH PATROL DUTIES AND HOMELAND SECURITY MISSIONS AND THE SAFE OPERATION OF FIREARMS_x000D_
"
