Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Demil Code,Date Requested,Justification,Reason Cancelled
SYSTEM,1829827,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014333157,"IMAGE INTENSIFIER,NIGHT VISION",EA,4,6392,C,2017-04-15 22:54:37,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",\nSales Order #: 2069763664\nRTD Screening Code: DOD
SYSTEM,1829817,CO,SUMMIT COUNTY SHERIFF OFFICE,1385,015744707,"ROBOT,EXPLOSIVE ORDNANCE DISPOSAL",EA,2,10000,Q,2017-04-15 19:22:15,"THESE ROBOTS WILL BE USED BY LAW ENFORCEMENT OFFICERS DURING SITUATIONS WHERE IT IS NOT SAFE TO SEND IN HUMANS, SUCH AS HAZMAT SITUATIONS, ARMED BARRICADED INDIVIDUALS, ETC.",\nSales Order #: 2069992478\nRTD Screening Code: DOD
SYSTEM,1829470,CO,SUMMIT COUNTY SHERIFF OFFICE,6720,015917602,"CAMERA,RECONNAISSANCE SYSTEM",SE,3,35272.13,C,2017-04-14 22:23:45,"THESE CAMERAS WILL BE USED BY LAW ENFORCEMENT TO TAKE CRIME SCENE PHOTOS, SURVEILLANCE  AND OTHER IMAGES RELATED TO PUBLIC SAFETY. ",Requested DTID is no longer in the inventory.
SYSTEM,1818419,CO,SUMMIT COUNTY SHERIFF OFFICE,8415,015386747,"JACKET,COLD WEATHER",EA,6,64,A,2017-03-31 17:48:24,FOR LAW ENFORCEMENT PURPOSES TO KEEP OUR DEPUTIES WARM DURING EXTENDED COLD WEATHER OUTDOOR SITUATIONS IN A HIGH ALPINE ENVIRONMENT,\nSales Order #: 2068703836\nRTD Screening Code: DOD
SYSTEM,1818417,CO,SUMMIT COUNTY SHERIFF OFFICE,8415,015467444,"JACKET,COLD WEATHER",EA,4,64,A,2017-03-31 17:48:24,FOR LAW ENFORCEMENT PURPOSES TO KEEP OUR DEPUTIES WARM DURING EXTENDED COLD WEATHER OUTDOOR SITUATIONS IN A HIGH ALPINE ENVIRONMENT,\nSales Order #: 2068690340\nRTD Screening Code: DOD
SYSTEM,1818416,CO,SUMMIT COUNTY SHERIFF OFFICE,8415,015386742,"JACKET,COLD WEATHER",EA,9,64,A,2017-03-31 17:48:23,FOR LAW ENFORCEMENT PURPOSES TO KEEP OUR DEPUTIES WARM DURING EXTENDED COLD WEATHER OUTDOOR SITUATIONS IN A HIGH ALPINE ENVIRONMENT,\nSales Order #: 2068699246\nRTD Screening Code: DOD
SYSTEM,1818415,CO,SUMMIT COUNTY SHERIFF OFFICE,8415,015459955,"TROUSERS,EXTREME CO",EA,1,106.44,A,2017-03-31 17:48:23,FOR LAW ENFORCEMENT PURPOSES TO KEEP OUR DEPUTIES WARM DURING EXTENDED COLD WEATHER OUTDOOR SITUATIONS IN A HIGH ALPINE ENVIRONMENT,\nSales Order #: 2068703844\nRTD Screening Code: DOD
SYSTEM,1818414,CO,SUMMIT COUNTY SHERIFF OFFICE,8415,015386706,"TROUSERS,EXTREME CO",EA,1,106.44,A,2017-03-31 17:48:23,FOR LAW ENFORCEMENT PURPOSES TO KEEP OUR DEPUTIES WARM DURING EXTENDED COLD WEATHER OUTDOOR SITUATIONS IN A HIGH ALPINE ENVIRONMENT,\nSales Order #: 2068703840\nRTD Screening Code: DOD
SYSTEM,1838107,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015282743,"IMAGE INTENSIFIER,NIGHT VISION",EA,1,6392,D,2017-04-20 22:18:55,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",Requested DTID is no longer in the inventory.
SYSTEM,1838106,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015282743,"IMAGE INTENSIFIER,NIGHT VISION",EA,1,6392,D,2017-04-20 22:18:55,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",Requested DTID is no longer in the inventory.
SYSTEM,1838105,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014493696,"IMAGE INTENSIFIER,N",EA,1,439.15000000000003,D,2017-04-20 22:18:55,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",\nSales Order #: 2070160706\nRTD Screening Code: DOD
SYSTEM,1851812,CO,SUMMIT COUNTY SHERIFF OFFICE,6260,012094434,"LIGHT,CHEMILUMINESC",BX,50,38.96,A,2017-05-12 00:23:00,"THESE CHEMICAL LIGHTS WILL BE USED BY LAW ENFORCEMENT OFFICERS IN A VARIETY OF SITUATIONS WHERE LIGHTING OR MARKING SOMETHING IS USEFUL, SUCH AS EVIDENCE IN A CRIME SCENE AT NIGHT, TRAFFIC CONTROL SITUATIONS, MARKING OFFICERS FOR SAFETY AT THE RANGE AT NIGHT, ETC. ",\nSales Order #: 2071838671\nRTD Screening Code: DOD
SYSTEM,1847928,CO,SUMMIT COUNTY SHERIFF OFFICE,4240,015439618,"HOOK KNIFE,RESCUE",EA,100,24.2,A,2017-05-06 10:23:12,"THESE RESCUE HOOK KNIVES WILL BE USED BY LAW ENFORCEMENT OFFICERS TO RESCUE TRAPPED CITIZENS OUT OF CARS, IN OUR JAIL TO RESCUE INMATES THAT ARE ATTEMPTING SUICIDE, OR OTHER SITUATIONS WHERE THEY MIGHT BE NEEDED. ",Requested DTID is no longer in the inventory.
SYSTEM,1839433,CO,SUMMIT COUNTY SHERIFF OFFICE,6230,015711331,FLASHLIGHT,EA,100,65.67,A,2017-04-24 21:04:23,"THESE LIGHTS WILL BE USED BY LAW ENFORCEMENT OFFICERS TO IDENTIFY SUSPECTS, SEARCH DARK AREAS DURING LAW ENFORCEMENT CALLS AND OTHER SITUATIONS WHERE A LIGHT IS NEEDED. ",\nSales Order #: 2070383193\nRTD Screening Code: DOD
SYSTEM,1851811,CO,SUMMIT COUNTY SHERIFF OFFICE,6260,012094434,"LIGHT,CHEMILUMINESC",BX,1179,38.96,A,2017-05-12 00:21:17,"THESE CHEMICAL LIGHTS WILL BE USED BY LAW ENFORCEMENT OFFICERS IN A VARIETY OF SITUATIONS WHERE LIGHTING OR MARKING SOMETHING IS USEFUL, SUCH AS EVIDENCE IN A CRIME SCENE AT NIGHT, TRAFFIC CONTROL SITUATIONS, MARKING OFFICERS FOR SAFETY AT THE RANGE AT NIGHT, ETC. ",NULL
SYSTEM,1842169,CO,SUMMIT COUNTY SHERIFF OFFICE,6650,014149402,BINOCULAR,EA,9,433.95,A,2017-04-27 22:24:56,THESE BINOCULARS WILL BE USED FOR LAW ENFORCEMENT SURVEILLANCE OF CRIMINAL ACTIVITIES AS WELL AS ANY LAW ENFORCEMENT SITUATION WHERE MAGNIFIED VISION IS NEEDED.,\nSales Order #: 2070735987\nRTD Screening Code: DOD
SYSTEM,1855189,CO,SUMMIT COUNTY SHERIFF OFFICE,6230,015560389,FLASHLIGHT,EA,30,132.14000000000001,A,2017-05-16 12:40:16,"THESE LIGHTS WILL BE USED BY LAW ENFORCEMENT OFFICERS TO IDENTIFY SUSPECTS, SEARCH DARK AREAS DURING LAW ENFORCEMENT CALLS AND OTHER SITUATIONS WHERE A LIGHT IS NEEDED. ",Requested DTID is no longer in the inventory.
SYSTEM,1847230,CO,SUMMIT COUNTY SHERIFF OFFICE,6350,016112506,GROUND SENSOR AND AREA SURVEILLANCE SYST,KT,1,62869,C,2017-05-05 00:47:27,"THIS SURVEILLANCE KIT WILL BE USED BY LAW ENFORCEMENT OFFICERS TO SURVEIL CRIMINAL TARGET AREAS, AREAS OF HIGH CRIME RISK AND OTHER AREAS WHERE IT COULD BE USEFUL. ",\nSales Order #: 2071265936\nRTD Screening Code: DOD
SYSTEM,1845868,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014778738,"IMAGE INTENSIFIER,NIGHT VISION",EA,15,5710,C,2017-05-03 11:14:25,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. _x000D_
 ",\nSales Order #: 2071114676\nRTD Screening Code: DOD
SYSTEM,1857952,CO,SUMMIT COUNTY SHERIFF OFFICE,6532,016194158,"BLANKET,HEATING",EA,8,60.95,A,2017-05-19 17:20:13,"THESE BLANKETS WILL BE USED TO KEEP LAW ENFORCEMENT OFFICERS WARM DURING EXTENDED COLD WEATHER SITUATIONS, EMERGENCY SITUATIONS, OR TO KEEP VICTIMS OF EMERGENCY SITUATIONS WARM.",Requested DTID is no longer in the inventory.
SYSTEM,1869333,CO,SUMMIT COUNTY SHERIFF OFFICE,2920,DSGENERA0,GENERATOR,EA,1,2264.28,A,2017-06-06 17:27:09,"THIS GENERATOR WILL BE USED BY LAW ENFORCEMENT OFFICERS ON CRITICAL INCIDENTS IN THE FIELD TO PROVIDE POWER FOR LIGHTS, RADIOS, HEATERS AND OTHER EQUIPMENT. ",Requested DTID is no longer in the inventory.
SYSTEM,1877316,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,013867136,"IMAGE INTENSIFIER,NIGHT VISION",EA,8,6624.96,C,2017-06-17 23:28:19,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",\nSales Order #: 2074717158\nRTD Screening Code: DOD
SYSTEM,1876494,CO,SUMMIT COUNTY SHERIFF OFFICE,1240,016196564,"SIGHT,INFINITY",KT,2,1995,D,2017-06-16 15:48:59,"THESE OPTICAL SIGHTS WILL BE USED BY LAW ENFORCEMENT OFFICERS TO IDENTIFY SUSPECTS IN CRIMINAL EVENTS, INCREASE THE ACCURACY OF OUR RIFLES, AND OTHER LAW ENFORCEMENT PURPOSES. ",Requested DTID is no longer in the inventory.
SYSTEM,1859551,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014502333,"BINOCULAR,NIGHT VISION",EA,2,8174.6,C,2017-05-22 19:21:01,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. _x000D_
 ",\nSales Order #: 2072631314\nRTD Screening Code: DOD
SYSTEM,1877317,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,013637491,"IMAGE INTENSIFIER,NIGHT VISION",EA,2,4674,C,2017-06-17 23:31:05,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",NULL
SYSTEM,1876498,CO,SUMMIT COUNTY SHERIFF OFFICE,1240,015620953,"SCOPE,RIFLE",EA,7,1089.81,C,2017-06-16 16:05:50,"THESE OPTICAL SIGHTS WILL BE USED BY LAW ENFORCEMENT OFFICERS TO IDENTIFY SUSPECTS IN CRIMINAL EVENTS, INCREASE THE ACCURACY OF OUR RIFLES, AND OTHER LAW ENFORCEMENT PURPOSES. ",\nSales Order #: 2074716436\nRTD Screening Code: DOD
SYSTEM,1859609,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015330940,"SIGHT,NIGHT VISION SNIPERSCOPE",EA,12,5000,D,2017-05-22 23:55:38,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. _x000D_
 ",\nSales Order #: 2072628596\nRTD Screening Code: DOD
SYSTEM,1867274,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014502333,"BINOCULAR,NIGHT VISION",EA,9,8174.6,C,2017-06-03 22:40:11,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",\nSales Order #: 2073532148\nRTD Screening Code: DOD
SYSTEM,1866938,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,013867136,"IMAGE INTENSIFIER,NIGHT VISION",EA,8,6624.96,C,2017-06-02 19:59:57,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",\nSales Order #: 2073532151\nRTD Screening Code: DOD
SYSTEM,1866253,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015493144,"MASK,FACE,NIGHT VIS",EA,1,542,B,2017-06-01 14:43:10,"THIS NIGHT VISION DEVICE WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",NULL
SYSTEM,1848427,CO,SUMMIT COUNTY SHERIFF OFFICE,1240,013862771,"TELESCOPE,STRAIGHT",EA,28,2188,F,2017-05-07 11:56:54,THESE SPOTTING SCOPES WILL BE USED FOR LAW ENFORCEMENT SURVEILLANCE OF CRIMINAL ACTIVITIES AS WELL AS ANY LAW ENFORCEMENT SITUATION WHERE MAGNIFIED VISION IS NEEDED.,Requested DTID is no longer in the inventory.
SYSTEM,1837501,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014493696,"IMAGE INTENSIFIER,N",EA,1,439.15000000000003,D,2017-04-19 23:16:57,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",\nSales Order #: 2070065117\nRTD Screening Code: DOD
SYSTEM,1837500,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014493696,"IMAGE INTENSIFIER,N",EA,1,439.15000000000003,D,2017-04-19 23:16:57,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",\nSales Order #: 2070065118\nRTD Screening Code: DOD
SYSTEM,1843048,CO,SUMMIT COUNTY SHERIFF OFFICE,5820,015496407,RECEIVER-TRANSMITTE,EA,1,3760.17,D,2017-04-28 19:34:13,"THESE RADIOS WILL BE USED BY LAW ENFORCEMENT OFFICERS TO COMMUNICATE WITH DISPATCHERS, OTHER OFFICERS AND OTHER AGENCIES WHILE PERFORMING THEIR DUTIES. ",Requested DTID is no longer in the inventory.
SYSTEM,1843047,CO,SUMMIT COUNTY SHERIFF OFFICE,5820,015496407,RECEIVER-TRANSMITTE,EA,1,3760.17,D,2017-04-28 19:34:13,"THESE RADIOS WILL BE USED BY LAW ENFORCEMENT OFFICERS TO COMMUNICATE WITH DISPATCHERS, OTHER OFFICERS AND OTHER AGENCIES WHILE PERFORMING THEIR DUTIES. ",Requested DTID is no longer in the inventory.
SYSTEM,1843046,CO,SUMMIT COUNTY SHERIFF OFFICE,5820,015496407,RECEIVER-TRANSMITTE,EA,1,3760.17,D,2017-04-28 19:34:13,"THESE RADIOS WILL BE USED BY LAW ENFORCEMENT OFFICERS TO COMMUNICATE WITH DISPATCHERS, OTHER OFFICERS AND OTHER AGENCIES WHILE PERFORMING THEIR DUTIES. ",Requested DTID is no longer in the inventory.
SYSTEM,1843044,CO,SUMMIT COUNTY SHERIFF OFFICE,5820,015496407,RECEIVER-TRANSMITTE,EA,1,3760.17,D,2017-04-28 19:34:13,"THESE RADIOS WILL BE USED BY LAW ENFORCEMENT OFFICERS TO COMMUNICATE WITH DISPATCHERS, OTHER OFFICERS AND OTHER AGENCIES WHILE PERFORMING THEIR DUTIES. ",Requested DTID is no longer in the inventory.
SYSTEM,1851813,CO,SUMMIT COUNTY SHERIFF OFFICE,6675,002237066,"COMPASS,MAGNETIC,SU",SE,3,1927.9,A,2017-05-12 00:42:04,"THESE COMPASSES WILL BE USED BY LAW ENFORCEMENT OFFICERS TO NAVIGATE IN THE BACKCOUNTRY ON PATROL, SEARCH AND RESCUE SITUATIONS AND CRIMINAL MANHUNTS. ",\nSales Order #: 2071839178\nRTD Screening Code: DOD
SYSTEM,1826730,CO,SUMMIT COUNTY SHERIFF OFFICE,5120,DSHANDTOL,"HAND TOOLS NONEDGED, NONPOWERED",LT,1,25000,A,2017-04-11 16:59:42,"THESE TOOLS WILL BE USED BY LAW ENFORCEMENT OFFICERS TO FIX, REPAIR AND MAINTAIN EQUIPMENT, OR TO ASSIST CITIZENS IN DISTRESS TO FIX THEIR VEHICLES. ",Requested DTID is no longer in the inventory.
SYSTEM,1824873,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014493696,"IMAGE INTENSIFIER,N",EA,3,439.15000000000003,D,2017-04-09 01:26:34,THESE NIGHT VISION PARTS WILL BE USED TO REPAIR NIGHT VISION EQUIPMENT WHICH WILL BE USED BY LAW ENFORCEMENT FOR SURVEILLANCE OPERATIONS AND SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT. ,Requested DTID is no longer in the inventory.
SYSTEM,1824872,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,013805102,"EYEPIECE ASSEMBLY,O",EA,5,113.68,D,2017-04-09 01:26:34,THESE NIGHT VISION PARTS WILL BE USED TO REPAIR NIGHT VISION EQUIPMENT WHICH WILL BE USED BY LAW ENFORCEMENT FOR SURVEILLANCE OPERATIONS AND SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT. ,Requested DTID is no longer in the inventory.
SYSTEM,1847898,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014333157,"IMAGE INTENSIFIER,NIGHT VISION",EA,4,6392,C,2017-05-06 01:13:46,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",Requested DTID is no longer in the inventory.
SYSTEM,1838159,CO,SUMMIT COUNTY SHERIFF OFFICE,6650,DSBINOCUL,BINOCULARS,EA,2,19800,A,2017-04-21 00:16:25,THESE BINOCULARS WILL BE USED FOR LAW ENFORCEMENT SURVEILLANCE OF CRIMINAL ACTIVITIES AS WELL AS ANY LAW ENFORCEMENT SITUATION WHERE MAGNIFIED VISION IS NEEDED.,Requested DTID is no longer in the inventory.
SYSTEM,1841372,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015777174,"ILLUMINATOR,INFRARE",EA,7,825,D,2017-04-26 17:51:29,THESE ILLUMINATORS WILL BE USED BY LAW ENFORCEMENT OFFICERS DURING NIGHT VISION OPERATIONS TO IDENTIFY SUSPECTS AND THREATS. ,\nSales Order #: 2070621355\nRTD Screening Code: DOD
SYSTEM,1839432,CO,SUMMIT COUNTY SHERIFF OFFICE,6545,015286546,"FIRST AID KIT,INDIV",EA,33,222.79,A,2017-04-24 21:01:55,"THESE FIRST AID KITS WILL BE USED BY OUR LAW ENFORCEMENT OFFICERS DURING SITUATIONS WHERE THEY ARE INJURED AND NEED EMERGENCY MEDICAL AID, OR FOR THEM TO PROVIDE EMERGENCY MEDICAL AID TO INJURED CITIZENS. _x000D_
 ",Requested DTID is no longer in the inventory.
SYSTEM,1847433,CO,SUMMIT COUNTY SHERIFF OFFICE,5110,015922581,"MULTI-TOOL,FOLDING,POCKET",EA,1,46.49,A,2017-05-05 10:43:40,"THESE TOOLS WILL BE USED BY LAW ENFORCEMENT OFFICERS TO FIX, REPAIR AND MAINTAIN EQUIPMENT, OR TO ASSIST CITIZENS IN DISTRESS TO FIX THEIR VEHICLES. _x000D_
 ",\nSales Order #: 2071279399\nRTD Screening Code: DOD
SYSTEM,1848948,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014905375,"TELESCOPE,NON-INVERTING INFRARED",EA,7,4917,D,2017-05-08 17:33:56,"THESE THERMAL IMAGING DEVICES WILL BE USED BY LAW ENFORCEMENT OFFICERS TO DETECT CRIMES AND LOCATE SUSPECTS, IN SEARCH AND RESCUE SITUATIONS TO FIND MISSING PERSONS AND ANY OTHER SITUATIONS WHERE THEY MIGHT BE USEFUL.",\nSales Order #: 2071481497\nRTD Screening Code: DOD
SYSTEM,1836537,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014502333,"BINOCULAR,NIGHT VISION",EA,9,8174.6,C,2017-04-18 18:57:08,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",\nSales Order #: 2069969982\nRTD Screening Code: DOD
SYSTEM,1837504,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015282743,"IMAGE INTENSIFIER,NIGHT VISION",EA,1,6392,D,2017-04-19 23:51:46,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",\nSales Order #: 2070064962\nRTD Screening Code: DOD
SYSTEM,1837503,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015282743,"IMAGE INTENSIFIER,NIGHT VISION",EA,1,6392,D,2017-04-19 23:51:46,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",\nSales Order #: 2070065119\nRTD Screening Code: DOD
SYSTEM,1837502,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,015942892,"ILLUMINATOR,INTEGRATED,SMALL ARMS",EA,1,1319,D,2017-04-19 23:51:46,THIS ILLUMINATOR WILL BE USED BY LAW ENFORCEMENT OFFICERS DURING NIGHT VISION OPERATIONS TO IDENTIFY SUSPECTS AND THREATS. ,NULL
SYSTEM,1847809,CO,SUMMIT COUNTY SHERIFF OFFICE,6230,015493979,FLASHLIGHT,EA,4,3784.15,A,2017-05-05 20:30:32,"THESE LIGHTS WILL BE USED BY LAW ENFORCEMENT OFFICERS TO ILLUMINATE AREAS TO LOCATE SUSPECTS, MISSING CITIZENS DURING SEARCH AND RESCUE OPERATIONS AND ANY OTHER SITUATION WHERE A SPOTLIGHT CAN BE USEFUL IN LAW ENFORCEMENT OPERATIONS. ",Requested DTID is no longer in the inventory.
SYSTEM,1838108,CO,SUMMIT COUNTY SHERIFF OFFICE,5855,014493696,"IMAGE INTENSIFIER,N",EA,1,439.15000000000003,D,2017-04-20 22:18:55,"THESE NIGHT VISION DEVICES WILL BE USED BY LAW ENFORCEMENT FOR SUSPECT SURVEILLANCE, IDENTIFICATION OF POSSIBLE THREATS IN LOW LIGHT SITUATIONS AND FOR LOCATING MISSING PERSONS IN SEARCH AND RESCUE OPERATIONS BY LAW ENFORCEMENT PERSONNEL. ",\nSales Order #: 2070166314\nRTD Screening Code: DOD
SYSTEM,1830287,CO,SUMMIT COUNTY SHERIFF OFFICE,6720,015682071,"CAMERA SYSTEM,RECONNAISSANCE",KT,1,8450,C,2017-04-17 11:53:27,"THIS CAMERA WILL BE USED BY LAW ENFORCEMENT TO TAKE CRIME SCENE PHOTOS, SURVEILLANCE AND OTHER IMAGES RELATED TO PUBLIC SAFETY. ",Requested DTID is no longer in the inventory.
SYSTEM,1830286,CO,SUMMIT COUNTY SHERIFF OFFICE,6720,015682071,"CAMERA SYSTEM,RECONNAISSANCE",KT,1,8450,C,2017-04-17 11:53:27,"THIS CAMERA WILL BE USED BY LAW ENFORCEMENT TO TAKE CRIME SCENE PHOTOS, SURVEILLANCE AND OTHER IMAGES RELATED TO PUBLIC SAFETY. ",Requested DTID is no longer in the inventory.
SYSTEM,1830285,CO,SUMMIT COUNTY SHERIFF OFFICE,6720,015682071,"CAMERA SYSTEM,RECONNAISSANCE",KT,1,8450,C,2017-04-17 11:53:27,"THIS CAMERA WILL BE USED BY LAW ENFORCEMENT TO TAKE CRIME SCENE PHOTOS, SURVEILLANCE AND OTHER IMAGES RELATED TO PUBLIC SAFETY. ",Requested DTID is no longer in the inventory.
SYSTEM,1823781,CO,SUMMIT COUNTY SHERIFF OFFICE,1240,015751105,"RANGE FINDER,LASER",EA,1,7974,D,2017-04-07 01:27:03,"THIS RANGE FINDER WILL BE USED FOR LAW ENFORCEMENT PURPOSES INCLUDING MEASURING DISTANCES AT CRIME SCENES, TRAFFIC ACCIDENTS AND OTHER SITUATIONS WHERE PRECISE DISTANCE MEASUREMENTS ARE IMPORTANT. ",Requested DTID is no longer in the inventory.
SYSTEM,1829304,CO,SUMMIT COUNTY SHERIFF OFFICE,5820,015496407,RECEIVER-TRANSMITTE,EA,10,3760.17,D,2017-04-14 15:16:48,"THESE RADIOS WILL BE USED BY LAW ENFORCEMENT OFFICERS TO COMMUNICATE WITH DISPATCHERS, OTHER OFFICERS AND OTHER AGENCIES WHILE PERFORMING THEIR DUTIES. ",NULL
